timestamp,ip_address,method,endpoint,parameters,status_code,response_time_ms,response_size_bytes,user_agent,frequency,is_anomaly
2026-05-15T14:39:32.547404,50.30.147.176,PUT,/dashboard,/dashboard,200,336,21200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),11,False
2026-05-15T14:39:34.551030,58.54.148.161,GET,/static/css,/static/css,200,175,40276,python-requests/2.28.0,43,False
2026-05-15T14:39:36.554159,158.171.74.185,GET,/static/css,/static/css,304,269,736,Mozilla/5.0 (Windows NT 10.0; Win64; x64),20,False
2026-05-15T14:39:38.556842,218.130.100.60,PUT,/logout,/logout,200,153,26046,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),19,False
2026-05-15T14:39:40.559745,216.52.82.245,GET,port=41951,port=41951&scan_type=syn,500,1060,275,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:39:42.562187,210.136.235.4,GET,/static/css,/static/css,200,272,46690,python-requests/2.28.0,7,False
2026-05-15T14:39:44.564614,55.196.176.52,PUT,/logout,/logout,200,146,9837,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),25,False
2026-05-15T14:39:46.568175,98.133.142.1,POST,/static/css,/static/css,200,341,27243,curl/7.68.0,39,False
2026-05-15T14:39:48.570569,12.94.163.186,GET,/api/health,/api/health,304,186,967,curl/7.68.0,16,False
2026-05-15T14:39:50.572112,66.59.5.177,DELETE,/static/images,/static/images,201,319,794,curl/7.68.0,35,False
2026-05-15T14:39:52.573994,144.56.83.74,POST,/login,/login,201,121,886,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),40,False
2026-05-15T14:39:54.577403,41.166.233.226,GET,user=bryantzachary,user=bryantzachary&attempt=87,401,135,591,curl/7.68.0,1,True
2026-05-15T14:39:56.579985,135.5.77.245,PUT,/logout,/logout,200,211,24243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),40,False
2026-05-15T14:39:58.582637,94.57.21.147,POST,/login,/login,200,76,16447,Mozilla/5.0 (Windows NT 10.0; Win64; x64),25,False
2026-05-15T14:40:00.585066,63.72.199.191,GET,/login,/login,304,195,509,Mozilla/5.0 (Windows NT 10.0; Win64; x64),32,False
2026-05-15T14:40:02.587192,217.241.79.54,GET,port=61763,port=61763&scan_type=syn,500,1578,969,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,True
2026-05-15T14:40:04.589384,76.15.99.17,DELETE,port=9923,port=9923&scan_type=syn,500,2552,194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3,True
2026-05-15T14:40:06.591852,98.25.139.84,PUT,port=36485,port=36485&scan_type=syn,500,2154,749,curl/7.68.0,5,True
2026-05-15T14:40:08.593844,141.16.9.162,DELETE,/api/health,/api/health,201,361,366,curl/7.68.0,41,False
2026-05-15T14:40:10.598907,27.151.169.55,PUT,user=andrew64,user=andrew64&attempt=64,401,391,692,python-requests/2.28.0,3,True
2026-05-15T14:40:12.601869,40.47.134.181,GET,/dashboard,/dashboard,200,496,26300,curl/7.68.0,29,False
2026-05-15T14:40:14.604155,12.244.237.4,DELETE,/api/health,/api/health,200,439,20415,Mozilla/5.0 (Windows NT 10.0; Win64; x64),15,False
2026-05-15T14:40:16.627698,173.210.41.172,POST,/dashboard,/dashboard,201,156,873,python-requests/2.28.0,12,False
2026-05-15T14:40:18.637056,22.123.0.147,PUT,/logout,/logout,200,421,46491,Mozilla/5.0 (Windows NT 10.0; Win64; x64),46,False
2026-05-15T14:40:20.651088,17.25.140.186,GET,/static/css,/static/css,200,82,19601,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,False
2026-05-15T14:40:22.659918,33.219.177.199,POST,/logout,/logout,200,209,14718,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),33,False
2026-05-15T14:40:24.673526,7.37.27.138,DELETE,/static/css,/static/css,200,407,522,Mozilla/5.0 (Windows NT 10.0; Win64; x64),14,False
2026-05-15T14:40:26.691613,209.83.117.88,PUT,/logout,/logout,200,94,295,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),45,False
2026-05-15T14:40:28.842157,68.162.7.140,GET,/login,/login,200,94,9489,curl/7.68.0,22,False
2026-05-15T14:40:30.857081,7.212.115.168,GET,/api/orders,/api/orders,304,360,366,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),43,False
2026-05-15T14:40:32.946788,69.7.249.61,DELETE,/api/products,/api/products,200,269,31894,curl/7.68.0,31,False
2026-05-15T14:40:34.993015,178.148.126.14,POST,/dashboard,/dashboard,200,155,9567,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),24,False
2026-05-15T14:40:37.018294,153.62.120.33,DELETE,file=trial.numbers,file=trial.numbers&size=56MB,403,2816,302,python-requests/2.28.0,2,True
2026-05-15T14:40:39.034000,178.18.133.17,GET,/api/products,/api/products,200,65,17987,python-requests/2.28.0,11,False
2026-05-15T14:40:41.041006,196.55.60.214,GET,/logout,/logout,304,435,285,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),40,False
2026-05-15T14:40:43.046637,136.208.171.46,GET,/api/health,/api/health,200,390,35108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),37,False
2026-05-15T14:40:45.065304,117.8.183.146,GET,/api/users,/api/users,200,74,30340,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),23,False
2026-05-15T14:40:47.068086,38.139.46.24,DELETE,port=31133,port=31133&scan_type=syn,500,2690,266,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1,True
2026-05-15T14:40:49.070121,148.62.167.12,GET,/api/products,/api/products,201,81,803,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),23,False
2026-05-15T14:40:51.072531,166.200.161.89,DELETE,/login,/login,200,418,39173,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),28,False
2026-05-15T14:40:53.075009,72.94.92.238,GET,file=a.css,file=a.css&size=82MB,403,3033,695,curl/7.68.0,5,True
2026-05-15T14:40:55.077241,222.172.235.111,GET,resource=/admin,resource=/admin&token=invalid,401,846,749,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,True
2026-05-15T14:40:57.080771,47.212.177.30,GET,/login,/login,201,344,645,curl/7.68.0,10,False
2026-05-15T14:40:59.083210,4.105.115.207,DELETE,/logout,/logout,304,368,724,python-requests/2.28.0,50,False
2026-05-15T14:41:01.085386,221.25.159.140,DELETE,/api/products,/api/products,200,326,13713,Mozilla/5.0 (Windows NT 10.0; Win64; x64),40,False
2026-05-15T14:41:03.088289,165.74.243.168,GET,/api/orders,/api/orders,200,250,23791,curl/7.68.0,39,False
2026-05-15T14:41:05.090715,133.208.185.229,PUT,file=interest.css,file=interest.css&size=96MB,403,3555,757,curl/7.68.0,3,True
2026-05-15T14:41:07.092442,128.128.56.225,GET,/logout,/logout,200,105,29709,curl/7.68.0,27,False
2026-05-15T14:41:09.094475,88.139.248.120,PUT,/api/health,/api/health,201,118,615,python-requests/2.28.0,14,False
2026-05-15T14:41:11.096345,99.123.116.41,PUT,/static/images,/static/images,201,446,750,curl/7.68.0,15,False
2026-05-15T14:41:13.097829,145.192.168.246,GET,burst=true,burst=true&packets=6502,503,22144,469,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2,True
2026-05-15T14:41:15.100040,106.170.125.217,PUT,file=cell.bmp,file=cell.bmp&size=57MB,403,4943,508,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,True
2026-05-15T14:41:17.102051,33.0.105.234,POST,/api/products,/api/products,200,241,48549,python-requests/2.28.0,29,False
2026-05-15T14:41:19.103522,20.2.138.33,GET,/dashboard,/dashboard,200,179,5358,python-requests/2.28.0,33,False
2026-05-15T14:41:21.104853,55.239.82.167,GET,/static/css,/static/css,200,78,1742,curl/7.68.0,34,False
2026-05-15T14:41:23.106162,212.23.50.40,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=one,400,5858,661,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2,True
2026-05-15T14:41:25.107572,164.26.243.251,POST,/api/health,/api/health,201,396,408,curl/7.68.0,12,False
2026-05-15T14:41:27.109148,48.150.23.181,POST,/dashboard,/dashboard,200,338,29330,python-requests/2.28.0,41,False
2026-05-15T14:41:29.110584,33.139.112.95,PUT,/dashboard,/dashboard,200,426,5009,curl/7.68.0,24,False
2026-05-15T14:41:31.112002,203.179.10.207,GET,/dashboard,/dashboard,201,453,595,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),6,False
2026-05-15T14:41:33.113280,128.35.78.37,DELETE,burst=true,burst=true&packets=5369,503,27723,540,python-requests/2.28.0,2,True
2026-05-15T14:41:35.114586,19.46.127.122,GET,/api/orders,/api/orders,200,110,45543,curl/7.68.0,33,False
2026-05-15T14:41:37.115741,54.61.83.130,GET,/api/users,/api/users,200,294,8361,Mozilla/5.0 (Windows NT 10.0; Win64; x64),21,False
2026-05-15T14:41:39.116968,64.89.46.47,POST,/dashboard,/dashboard,201,350,555,curl/7.68.0,19,False
2026-05-15T14:41:41.118812,112.129.231.71,DELETE,burst=true,burst=true&packets=4253,503,18553,504,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1,True
2026-05-15T14:41:43.120902,160.38.78.46,GET,/static/images,/static/images,200,329,33478,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),47,False
2026-05-15T14:41:45.122266,210.14.19.86,GET,/logout,/logout,304,282,539,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),42,False
2026-05-15T14:41:47.125902,47.32.79.255,GET,/login,/login,200,406,6817,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),39,False
2026-05-15T14:41:49.127602,121.122.210.186,GET,/static/css,/static/css,200,406,19326,Mozilla/5.0 (Windows NT 10.0; Win64; x64),24,False
2026-05-15T14:41:51.128946,107.148.121.149,DELETE,/dashboard,/dashboard,200,363,26238,python-requests/2.28.0,25,False
2026-05-15T14:41:53.130874,23.155.15.156,GET,/api/health,/api/health,200,422,46054,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),18,False
2026-05-15T14:41:55.134170,2.55.67.68,GET,user=jennifer09,user=jennifer09&attempt=4,403,166,903,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1,True
2026-05-15T14:41:57.139874,151.227.214.199,GET,file=leg.wav,file=leg.wav&size=64MB,403,3317,263,python-requests/2.28.0,5,True
2026-05-15T14:41:59.143074,36.13.106.133,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=grow,403,14717,258,curl/7.68.0,2,True
2026-05-15T14:42:01.146231,68.111.7.153,GET,/api/products,/api/products,200,281,4701,python-requests/2.28.0,15,False
2026-05-15T14:42:03.148986,113.18.62.214,GET,file=position.mp4,file=position.mp4&size=18MB,403,2409,908,curl/7.68.0,2,True
2026-05-15T14:42:05.155632,2.133.117.11,GET,/logout,/logout,200,421,44465,curl/7.68.0,15,False
2026-05-15T14:42:07.165078,199.243.48.142,DELETE,/api/orders,/api/orders,200,348,34405,Mozilla/5.0 (Windows NT 10.0; Win64; x64),39,False
2026-05-15T14:42:09.167331,91.192.26.88,GET,file=step.css,file=step.css&size=77MB,403,4152,614,curl/7.68.0,1,True
2026-05-15T14:42:11.169797,2.195.30.193,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=different,400,9110,842,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:42:13.172889,3.156.72.171,GET,/login,/login,200,148,4372,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),42,False
2026-05-15T14:42:15.175099,79.182.119.58,PUT,burst=true,burst=true&packets=3670,503,16741,562,curl/7.68.0,5,True
2026-05-15T14:42:17.177678,180.101.5.83,GET,file=tend.bmp,file=tend.bmp&size=85MB,403,4004,230,curl/7.68.0,4,True
2026-05-15T14:42:19.180355,205.189.64.59,GET,/login,/login,200,285,2717,python-requests/2.28.0,18,False
2026-05-15T14:42:21.182687,76.122.254.117,GET,port=32444,port=32444&scan_type=syn,500,1175,378,python-requests/2.28.0,3,True
2026-05-15T14:42:23.184536,183.73.56.15,PUT,/static/images,/static/images,201,273,601,curl/7.68.0,15,False
2026-05-15T14:42:25.186541,122.246.24.235,GET,/static/css,/static/css,200,138,9773,Mozilla/5.0 (Windows NT 10.0; Win64; x64),47,False
2026-05-15T14:42:27.189080,87.245.133.139,DELETE,/api/users,/api/users,200,143,13330,Mozilla/5.0 (Windows NT 10.0; Win64; x64),21,False
2026-05-15T14:42:29.192180,14.207.246.4,POST,/logout,/logout,200,498,39249,curl/7.68.0,25,False
2026-05-15T14:42:31.194833,132.62.210.40,PUT,/login,/login,200,455,31468,curl/7.68.0,21,False
2026-05-15T14:42:33.197140,107.143.109.37,GET,/logout,/logout,200,86,47558,Mozilla/5.0 (Windows NT 10.0; Win64; x64),45,False
2026-05-15T14:42:35.202876,179.8.153.211,GET,/logout,/logout,304,459,246,python-requests/2.28.0,41,False
2026-05-15T14:42:37.205320,146.67.229.164,GET,/api/orders,/api/orders,304,64,168,curl/7.68.0,28,False
2026-05-15T14:42:39.208206,82.255.181.241,GET,user=richardsnyder,user=richardsnyder&attempt=66,401,225,370,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3,True
2026-05-15T14:42:41.211825,3.216.152.191,GET,/static/css,/static/css,201,339,999,Mozilla/5.0 (Windows NT 10.0; Win64; x64),11,False
2026-05-15T14:42:43.230344,1.84.250.204,POST,/api/health,/api/health,200,443,40464,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),38,False
2026-05-15T14:42:45.233870,204.67.163.168,GET,/login,/login,304,396,469,Mozilla/5.0 (Windows NT 10.0; Win64; x64),27,False
2026-05-15T14:42:47.237283,89.50.241.120,PUT,resource=/admin,resource=/admin&token=invalid,401,964,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,True
2026-05-15T14:42:49.239576,40.15.47.85,DELETE,burst=true,burst=true&packets=7948,503,11709,894,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:42:51.242306,217.178.107.15,POST,port=810,port=810&scan_type=syn,500,2796,372,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,True
2026-05-15T14:42:53.244830,190.229.211.1,DELETE,/login,/login,201,63,227,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),6,False
2026-05-15T14:42:55.247069,129.107.3.191,GET,/static/images,/static/images,201,99,851,Mozilla/5.0 (Windows NT 10.0; Win64; x64),11,False
2026-05-15T14:42:57.249078,124.174.227.133,GET,/static/css,/static/css,200,367,28386,Mozilla/5.0 (Windows NT 10.0; Win64; x64),42,False
2026-05-15T14:42:59.251949,173.62.126.75,GET,/api/users,/api/users,200,112,34220,curl/7.68.0,29,False
2026-05-15T14:43:01.254423,36.8.251.146,DELETE,/api/orders,/api/orders,201,446,871,Mozilla/5.0 (Windows NT 10.0; Win64; x64),44,False
2026-05-15T14:43:03.256657,202.67.182.218,POST,/api/health,/api/health,200,67,32344,curl/7.68.0,25,False
2026-05-15T14:43:05.259272,89.211.178.202,GET,/logout,/logout,200,326,45996,curl/7.68.0,31,False
2026-05-15T14:43:07.261893,113.79.27.241,GET,/login,/login,200,430,23931,python-requests/2.28.0,26,False
2026-05-15T14:43:09.264142,19.135.183.107,DELETE,/api/users,/api/users,304,110,300,python-requests/2.28.0,13,False
2026-05-15T14:43:11.266300,157.46.99.134,POST,/static/images,/static/images,200,154,3723,Mozilla/5.0 (Windows NT 10.0; Win64; x64),19,False
2026-05-15T14:43:13.268549,60.191.69.107,GET,/api/health,/api/health,200,101,49443,Mozilla/5.0 (Windows NT 10.0; Win64; x64),15,False
2026-05-15T14:43:15.271578,190.222.11.41,GET,/api/users,/api/users,304,278,202,python-requests/2.28.0,41,False
2026-05-15T14:43:17.273871,39.8.43.51,GET,/logout,/logout,304,415,436,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),15,False
2026-05-15T14:43:19.276170,166.170.106.237,POST,resource=/admin,resource=/admin&token=invalid,401,834,387,curl/7.68.0,4,True
2026-05-15T14:43:21.277957,108.219.25.14,GET,/api/users,/api/users,200,334,18615,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),45,False
2026-05-15T14:43:23.279727,167.184.19.248,GET,/api/health,/api/health,304,394,264,Mozilla/5.0 (Windows NT 10.0; Win64; x64),26,False
2026-05-15T14:43:25.282582,63.183.66.153,POST,/api/orders,/api/orders,304,109,800,curl/7.68.0,32,False
2026-05-15T14:43:27.284961,107.228.37.225,GET,/static/css,/static/css,304,378,772,python-requests/2.28.0,18,False
2026-05-15T14:43:29.287683,114.96.12.187,PUT,file=finish.tiff,file=finish.tiff&size=66MB,403,2962,743,python-requests/2.28.0,5,True
2026-05-15T14:43:31.290230,219.155.102.58,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=anyone,400,13504,329,python-requests/2.28.0,5,True
2026-05-15T14:43:33.292745,121.155.55.196,GET,/dashboard,/dashboard,201,96,347,python-requests/2.28.0,47,False
2026-05-15T14:43:35.295782,22.20.48.104,DELETE,burst=true,burst=true&packets=5131,503,12545,492,curl/7.68.0,1,True
2026-05-15T14:43:37.298917,223.107.166.54,POST,/api/health,/api/health,200,290,31350,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),25,False
2026-05-15T14:43:39.301677,10.232.82.121,PUT,user=sheri05,user=sheri05&attempt=18,403,295,777,curl/7.68.0,1,True
2026-05-15T14:43:41.304506,72.81.218.172,GET,/dashboard,/dashboard,200,368,4951,python-requests/2.28.0,15,False
2026-05-15T14:43:43.306584,164.209.141.34,DELETE,/api/health,/api/health,200,115,44432,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),47,False
2026-05-15T14:43:45.308748,152.23.89.211,DELETE,/api/users,/api/users,200,441,26749,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),27,False
2026-05-15T14:43:47.314123,135.255.162.110,PUT,/static/images,/static/images,200,322,15185,python-requests/2.28.0,45,False
2026-05-15T14:43:49.317598,61.54.96.45,POST,id=1' OR '1'='1,id=1' OR '1'='1&data=former,400,13139,244,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:43:51.319502,133.129.142.218,DELETE,/api/products,/api/products,304,96,821,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),13,False
2026-05-15T14:43:53.321517,52.29.46.118,GET,/api/users,/api/users,200,174,287,curl/7.68.0,39,False
2026-05-15T14:43:55.324529,32.117.80.104,GET,/api/users,/api/users,200,200,36629,Mozilla/5.0 (Windows NT 10.0; Win64; x64),31,False
2026-05-15T14:43:57.327437,199.26.121.121,GET,/api/orders,/api/orders,200,322,17732,python-requests/2.28.0,31,False
2026-05-15T14:43:59.329889,190.4.14.136,DELETE,/api/health,/api/health,304,90,575,curl/7.68.0,47,False
2026-05-15T14:44:01.332867,209.180.242.92,GET,burst=true,burst=true&packets=9871,503,16724,542,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:44:03.334363,171.32.82.231,GET,/api/products,/api/products,304,434,314,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),14,False
2026-05-15T14:44:05.335827,7.254.115.72,GET,/static/images,/static/images,201,327,752,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),24,False
2026-05-15T14:44:07.338804,25.139.156.157,DELETE,resource=/admin,resource=/admin&token=invalid,401,549,487,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),4,True
2026-05-15T14:44:09.341111,158.39.13.241,GET,/api/products,/api/products,200,218,8020,curl/7.68.0,7,False
2026-05-15T14:44:11.343155,113.221.141.253,PUT,/login,/login,304,411,876,python-requests/2.28.0,48,False
2026-05-15T14:44:13.345695,129.104.82.129,GET,file=stock.docx,file=stock.docx&size=1MB,403,3708,906,curl/7.68.0,3,True
2026-05-15T14:44:15.347492,140.239.221.195,GET,/api/orders,/api/orders,200,237,29554,Mozilla/5.0 (Windows NT 10.0; Win64; x64),18,False
2026-05-15T14:44:17.350213,119.125.87.95,DELETE,/static/images,/static/images,200,483,23498,python-requests/2.28.0,36,False
2026-05-15T14:44:19.351661,70.15.159.230,GET,/static/images,/static/images,200,229,3079,python-requests/2.28.0,6,False
2026-05-15T14:44:21.353632,26.128.67.157,PUT,/api/orders,/api/orders,304,96,812,curl/7.68.0,44,False
2026-05-15T14:44:23.356423,65.99.26.112,GET,resource=/admin,resource=/admin&token=invalid,401,415,137,curl/7.68.0,4,True
2026-05-15T14:44:25.359439,47.197.200.252,GET,/static/css,/static/css,200,59,24239,python-requests/2.28.0,45,False
2026-05-15T14:44:27.361244,54.72.46.38,GET,user=dustin26,user=dustin26&attempt=42,401,414,504,curl/7.68.0,5,True
2026-05-15T14:44:29.362377,203.78.51.237,DELETE,resource=/admin,resource=/admin&token=invalid,401,392,918,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1,True
2026-05-15T14:44:31.364374,34.206.185.248,POST,/static/css,/static/css,200,329,13000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),19,False
2026-05-15T14:44:33.366077,22.74.100.0,GET,/login,/login,200,81,23437,curl/7.68.0,25,False
2026-05-15T14:44:35.367942,45.182.104.143,PUT,port=1871,port=1871&scan_type=syn,500,2123,985,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),3,True
2026-05-15T14:44:37.372230,110.182.189.53,GET,/static/images,/static/images,304,162,871,Mozilla/5.0 (Windows NT 10.0; Win64; x64),29,False
2026-05-15T14:44:39.373957,190.128.202.90,DELETE,/api/users,/api/users,201,178,279,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),31,False
2026-05-15T14:44:41.375498,175.85.248.114,GET,/api/health,/api/health,200,480,47395,curl/7.68.0,41,False
2026-05-15T14:44:43.377631,137.163.61.16,PUT,/api/users,/api/users,304,432,917,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6,False
2026-05-15T14:44:45.379402,181.195.125.215,GET,/api/products,/api/products,304,293,424,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),20,False
2026-05-15T14:44:47.380701,1.4.39.172,PUT,/static/images,/static/images,200,76,16125,curl/7.68.0,13,False
2026-05-15T14:44:49.392815,129.191.206.42,GET,/static/images,/static/images,200,445,30888,Mozilla/5.0 (Windows NT 10.0; Win64; x64),16,False
2026-05-15T14:44:51.394946,179.78.228.58,POST,/api/orders,/api/orders,304,439,314,Mozilla/5.0 (Windows NT 10.0; Win64; x64),11,False
2026-05-15T14:44:53.400572,122.240.83.165,GET,/api/health,/api/health,200,340,42823,python-requests/2.28.0,19,False
2026-05-15T14:44:55.416460,46.99.51.253,GET,/api/users,/api/users,200,63,2501,Mozilla/5.0 (Windows NT 10.0; Win64; x64),26,False
2026-05-15T14:44:57.418839,164.140.247.111,GET,/api/orders,/api/orders,200,461,22077,Mozilla/5.0 (Windows NT 10.0; Win64; x64),20,False
2026-05-15T14:44:59.420373,32.42.50.62,PUT,/api/health,/api/health,200,175,21571,curl/7.68.0,38,False
2026-05-15T14:45:01.421611,83.77.33.240,GET,/api/products,/api/products,200,481,31584,Mozilla/5.0 (Windows NT 10.0; Win64; x64),19,False
2026-05-15T14:45:03.423422,210.53.145.175,GET,/api/health,/api/health,304,278,916,python-requests/2.28.0,33,False
2026-05-15T14:45:05.425037,100.175.202.250,GET,/dashboard,/dashboard,200,332,48161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),39,False
2026-05-15T14:45:07.426360,62.180.195.37,POST,/api/users,/api/users,200,128,2947,curl/7.68.0,10,False
2026-05-15T14:45:09.427546,187.4.145.125,GET,burst=true,burst=true&packets=7089,503,20795,387,curl/7.68.0,4,True
2026-05-15T14:45:11.429075,86.240.155.178,POST,/api/users,/api/users,200,108,28217,curl/7.68.0,8,False
2026-05-15T14:45:13.430491,150.151.255.194,PUT,/dashboard,/dashboard,304,402,806,python-requests/2.28.0,32,False
2026-05-15T14:45:15.432009,28.163.95.30,POST,user=jennifer27,user=jennifer27&attempt=57,401,240,156,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4,True
2026-05-15T14:45:17.433351,4.28.223.174,DELETE,/logout,/logout,201,382,209,curl/7.68.0,22,False
2026-05-15T14:45:19.434825,71.99.120.29,POST,/static/images,/static/images,304,301,655,Mozilla/5.0 (Windows NT 10.0; Win64; x64),10,False
2026-05-15T14:45:21.436429,186.209.59.231,POST,/api/orders,/api/orders,200,274,34104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),17,False
2026-05-15T14:45:23.438101,202.41.65.133,GET,/api/users,/api/users,201,298,871,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),46,False
2026-05-15T14:45:25.441083,35.84.212.248,GET,/api/products,/api/products,200,361,23479,python-requests/2.28.0,18,False
2026-05-15T14:45:27.445239,182.191.200.25,DELETE,/login,/login,200,176,34067,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),34,False
2026-05-15T14:45:29.447499,211.4.73.238,POST,/static/images,/static/images,201,256,517,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,False
2026-05-15T14:45:31.450137,198.117.155.138,GET,user=michellelee,user=michellelee&attempt=33,401,385,417,curl/7.68.0,1,True
2026-05-15T14:45:33.451510,105.162.12.244,GET,/api/users,/api/users,304,486,777,python-requests/2.28.0,6,False
2026-05-15T14:45:35.452873,195.164.62.17,GET,/api/users,/api/users,201,177,494,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),9,False
2026-05-15T14:45:37.454812,199.201.149.149,GET,user=wbuchanan,user=wbuchanan&attempt=62,401,349,507,curl/7.68.0,3,True
2026-05-15T14:45:39.457100,45.35.96.97,DELETE,/api/orders,/api/orders,201,467,232,Mozilla/5.0 (Windows NT 10.0; Win64; x64),36,False
2026-05-15T14:45:41.458993,217.88.50.8,GET,/api/products,/api/products,200,230,9214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),49,False
2026-05-15T14:45:43.460806,150.182.225.95,DELETE,/logout,/logout,200,93,11288,Mozilla/5.0 (Windows NT 10.0; Win64; x64),28,False
2026-05-15T14:45:45.463035,142.216.240.188,DELETE,/static/css,/static/css,200,388,39878,curl/7.68.0,25,False
2026-05-15T14:45:47.464806,211.117.216.142,GET,/logout,/logout,304,232,782,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),14,False
2026-05-15T14:45:49.467342,91.54.86.100,GET,/api/health,/api/health,201,186,465,curl/7.68.0,38,False
2026-05-15T14:45:51.468587,125.144.106.235,PUT,/dashboard,/dashboard,200,129,31933,curl/7.68.0,9,False
2026-05-15T14:45:53.470006,130.37.17.241,GET,/api/products,/api/products,200,311,49267,curl/7.68.0,14,False
2026-05-15T14:45:55.471205,55.158.69.222,PUT,/api/health,/api/health,201,271,605,python-requests/2.28.0,45,False
2026-05-15T14:45:57.472934,212.68.84.26,GET,port=55527,port=55527&scan_type=syn,500,2954,131,curl/7.68.0,2,True
2026-05-15T14:45:59.475683,14.65.173.5,GET,/api/users,/api/users,200,169,35966,curl/7.68.0,38,False
2026-05-15T14:46:01.477448,183.190.211.192,GET,/dashboard,/dashboard,200,184,35983,curl/7.68.0,48,False
2026-05-15T14:46:03.478494,108.67.62.75,DELETE,/static/css,/static/css,200,296,21536,curl/7.68.0,38,False
2026-05-15T14:46:05.479924,38.51.155.154,PUT,/api/health,/api/health,201,267,350,curl/7.68.0,10,False
2026-05-15T14:46:07.484602,221.207.147.116,GET,/static/images,/static/images,200,312,34835,python-requests/2.28.0,16,False
